sheet	cell	v0.4.2_value	v0.5.1_value
ENGINE	AJ96	'=IF(OR($AI96="",$AI96="BLOCKED",$AI96="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z96<SETTINGS!$B$24,1,0)-IF($AE96="QB UNCERTAIN",1,0)-IF($AF96<>"",1,0)-IF($AG96<>"",1,0)+IF(CALC!$Z96>=6,1,0))))'	'=IF(OR($AI96="",$AI96="BLOCKED",$AI96="PENDING LINE",$AI96="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z96<SETTINGS!$B$24,1,0)-IF($AE96="QB UNCERTAIN",1,0)-IF($AF96<>"",1,0)-IF($AG96<>"",1,0)+IF(CALC!$Z96>=6,1,0))))'
ENGINE	AI97	'=IF($A97="","",IF($AH97<>"","BLOCKED",IF(CALC!$S97=1,"PENDING LINE",IF(CALC!$Q97=1,"STALE LINE",IF($AE97="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF97<>"",AND($G97="FCS",$I97=""),AND($H97="FCS",$J97="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B97="",$C97=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A97="","",IF($AH97<>"","BLOCKED",IF($AG97<>"","FCS — NO PLAY",IF(CALC!$S97=1,"PENDING LINE",IF(CALC!$Q97=1,"STALE LINE",IF($AE97="QB UNCERTAIN","QB UNCERTAIN",IF($AF97<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B97="",$C97=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ97	'=IF(OR($AI97="",$AI97="BLOCKED",$AI97="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z97<SETTINGS!$B$24,1,0)-IF($AE97="QB UNCERTAIN",1,0)-IF($AF97<>"",1,0)-IF($AG97<>"",1,0)+IF(CALC!$Z97>=6,1,0))))'	'=IF(OR($AI97="",$AI97="BLOCKED",$AI97="PENDING LINE",$AI97="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z97<SETTINGS!$B$24,1,0)-IF($AE97="QB UNCERTAIN",1,0)-IF($AF97<>"",1,0)-IF($AG97<>"",1,0)+IF(CALC!$Z97>=6,1,0))))'
ENGINE	AI98	'=IF($A98="","",IF($AH98<>"","BLOCKED",IF(CALC!$S98=1,"PENDING LINE",IF(CALC!$Q98=1,"STALE LINE",IF($AE98="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF98<>"",AND($G98="FCS",$I98=""),AND($H98="FCS",$J98="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B98="",$C98=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A98="","",IF($AH98<>"","BLOCKED",IF($AG98<>"","FCS — NO PLAY",IF(CALC!$S98=1,"PENDING LINE",IF(CALC!$Q98=1,"STALE LINE",IF($AE98="QB UNCERTAIN","QB UNCERTAIN",IF($AF98<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B98="",$C98=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ98	'=IF(OR($AI98="",$AI98="BLOCKED",$AI98="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z98<SETTINGS!$B$24,1,0)-IF($AE98="QB UNCERTAIN",1,0)-IF($AF98<>"",1,0)-IF($AG98<>"",1,0)+IF(CALC!$Z98>=6,1,0))))'	'=IF(OR($AI98="",$AI98="BLOCKED",$AI98="PENDING LINE",$AI98="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z98<SETTINGS!$B$24,1,0)-IF($AE98="QB UNCERTAIN",1,0)-IF($AF98<>"",1,0)-IF($AG98<>"",1,0)+IF(CALC!$Z98>=6,1,0))))'
ENGINE	AI99	'=IF($A99="","",IF($AH99<>"","BLOCKED",IF(CALC!$S99=1,"PENDING LINE",IF(CALC!$Q99=1,"STALE LINE",IF($AE99="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF99<>"",AND($G99="FCS",$I99=""),AND($H99="FCS",$J99="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B99="",$C99=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A99="","",IF($AH99<>"","BLOCKED",IF($AG99<>"","FCS — NO PLAY",IF(CALC!$S99=1,"PENDING LINE",IF(CALC!$Q99=1,"STALE LINE",IF($AE99="QB UNCERTAIN","QB UNCERTAIN",IF($AF99<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B99="",$C99=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ99	'=IF(OR($AI99="",$AI99="BLOCKED",$AI99="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z99<SETTINGS!$B$24,1,0)-IF($AE99="QB UNCERTAIN",1,0)-IF($AF99<>"",1,0)-IF($AG99<>"",1,0)+IF(CALC!$Z99>=6,1,0))))'	'=IF(OR($AI99="",$AI99="BLOCKED",$AI99="PENDING LINE",$AI99="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z99<SETTINGS!$B$24,1,0)-IF($AE99="QB UNCERTAIN",1,0)-IF($AF99<>"",1,0)-IF($AG99<>"",1,0)+IF(CALC!$Z99>=6,1,0))))'
ENGINE	AI100	'=IF($A100="","",IF($AH100<>"","BLOCKED",IF(CALC!$S100=1,"PENDING LINE",IF(CALC!$Q100=1,"STALE LINE",IF($AE100="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF100<>"",AND($G100="FCS",$I100=""),AND($H100="FCS",$J100="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B100="",$C100=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A100="","",IF($AH100<>"","BLOCKED",IF($AG100<>"","FCS — NO PLAY",IF(CALC!$S100=1,"PENDING LINE",IF(CALC!$Q100=1,"STALE LINE",IF($AE100="QB UNCERTAIN","QB UNCERTAIN",IF($AF100<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B100="",$C100=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ100	'=IF(OR($AI100="",$AI100="BLOCKED",$AI100="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z100<SETTINGS!$B$24,1,0)-IF($AE100="QB UNCERTAIN",1,0)-IF($AF100<>"",1,0)-IF($AG100<>"",1,0)+IF(CALC!$Z100>=6,1,0))))'	'=IF(OR($AI100="",$AI100="BLOCKED",$AI100="PENDING LINE",$AI100="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z100<SETTINGS!$B$24,1,0)-IF($AE100="QB UNCERTAIN",1,0)-IF($AF100<>"",1,0)-IF($AG100<>"",1,0)+IF(CALC!$Z100>=6,1,0))))'
ENGINE	AI101	'=IF($A101="","",IF($AH101<>"","BLOCKED",IF(CALC!$S101=1,"PENDING LINE",IF(CALC!$Q101=1,"STALE LINE",IF($AE101="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF101<>"",AND($G101="FCS",$I101=""),AND($H101="FCS",$J101="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B101="",$C101=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A101="","",IF($AH101<>"","BLOCKED",IF($AG101<>"","FCS — NO PLAY",IF(CALC!$S101=1,"PENDING LINE",IF(CALC!$Q101=1,"STALE LINE",IF($AE101="QB UNCERTAIN","QB UNCERTAIN",IF($AF101<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B101="",$C101=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ101	'=IF(OR($AI101="",$AI101="BLOCKED",$AI101="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z101<SETTINGS!$B$24,1,0)-IF($AE101="QB UNCERTAIN",1,0)-IF($AF101<>"",1,0)-IF($AG101<>"",1,0)+IF(CALC!$Z101>=6,1,0))))'	'=IF(OR($AI101="",$AI101="BLOCKED",$AI101="PENDING LINE",$AI101="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z101<SETTINGS!$B$24,1,0)-IF($AE101="QB UNCERTAIN",1,0)-IF($AF101<>"",1,0)-IF($AG101<>"",1,0)+IF(CALC!$Z101>=6,1,0))))'
ENGINE	AI102	'=IF($A102="","",IF($AH102<>"","BLOCKED",IF(CALC!$S102=1,"PENDING LINE",IF(CALC!$Q102=1,"STALE LINE",IF($AE102="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF102<>"",AND($G102="FCS",$I102=""),AND($H102="FCS",$J102="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B102="",$C102=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A102="","",IF($AH102<>"","BLOCKED",IF($AG102<>"","FCS — NO PLAY",IF(CALC!$S102=1,"PENDING LINE",IF(CALC!$Q102=1,"STALE LINE",IF($AE102="QB UNCERTAIN","QB UNCERTAIN",IF($AF102<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B102="",$C102=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ102	'=IF(OR($AI102="",$AI102="BLOCKED",$AI102="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z102<SETTINGS!$B$24,1,0)-IF($AE102="QB UNCERTAIN",1,0)-IF($AF102<>"",1,0)-IF($AG102<>"",1,0)+IF(CALC!$Z102>=6,1,0))))'	'=IF(OR($AI102="",$AI102="BLOCKED",$AI102="PENDING LINE",$AI102="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z102<SETTINGS!$B$24,1,0)-IF($AE102="QB UNCERTAIN",1,0)-IF($AF102<>"",1,0)-IF($AG102<>"",1,0)+IF(CALC!$Z102>=6,1,0))))'
ENGINE	AI103	'=IF($A103="","",IF($AH103<>"","BLOCKED",IF(CALC!$S103=1,"PENDING LINE",IF(CALC!$Q103=1,"STALE LINE",IF($AE103="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF103<>"",AND($G103="FCS",$I103=""),AND($H103="FCS",$J103="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B103="",$C103=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A103="","",IF($AH103<>"","BLOCKED",IF($AG103<>"","FCS — NO PLAY",IF(CALC!$S103=1,"PENDING LINE",IF(CALC!$Q103=1,"STALE LINE",IF($AE103="QB UNCERTAIN","QB UNCERTAIN",IF($AF103<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B103="",$C103=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ103	'=IF(OR($AI103="",$AI103="BLOCKED",$AI103="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z103<SETTINGS!$B$24,1,0)-IF($AE103="QB UNCERTAIN",1,0)-IF($AF103<>"",1,0)-IF($AG103<>"",1,0)+IF(CALC!$Z103>=6,1,0))))'	'=IF(OR($AI103="",$AI103="BLOCKED",$AI103="PENDING LINE",$AI103="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z103<SETTINGS!$B$24,1,0)-IF($AE103="QB UNCERTAIN",1,0)-IF($AF103<>"",1,0)-IF($AG103<>"",1,0)+IF(CALC!$Z103>=6,1,0))))'
ENGINE	AI104	'=IF($A104="","",IF($AH104<>"","BLOCKED",IF(CALC!$S104=1,"PENDING LINE",IF(CALC!$Q104=1,"STALE LINE",IF($AE104="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF104<>"",AND($G104="FCS",$I104=""),AND($H104="FCS",$J104="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B104="",$C104=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A104="","",IF($AH104<>"","BLOCKED",IF($AG104<>"","FCS — NO PLAY",IF(CALC!$S104=1,"PENDING LINE",IF(CALC!$Q104=1,"STALE LINE",IF($AE104="QB UNCERTAIN","QB UNCERTAIN",IF($AF104<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B104="",$C104=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ104	'=IF(OR($AI104="",$AI104="BLOCKED",$AI104="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z104<SETTINGS!$B$24,1,0)-IF($AE104="QB UNCERTAIN",1,0)-IF($AF104<>"",1,0)-IF($AG104<>"",1,0)+IF(CALC!$Z104>=6,1,0))))'	'=IF(OR($AI104="",$AI104="BLOCKED",$AI104="PENDING LINE",$AI104="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z104<SETTINGS!$B$24,1,0)-IF($AE104="QB UNCERTAIN",1,0)-IF($AF104<>"",1,0)-IF($AG104<>"",1,0)+IF(CALC!$Z104>=6,1,0))))'
ENGINE	AI105	'=IF($A105="","",IF($AH105<>"","BLOCKED",IF(CALC!$S105=1,"PENDING LINE",IF(CALC!$Q105=1,"STALE LINE",IF($AE105="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF105<>"",AND($G105="FCS",$I105=""),AND($H105="FCS",$J105="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B105="",$C105=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A105="","",IF($AH105<>"","BLOCKED",IF($AG105<>"","FCS — NO PLAY",IF(CALC!$S105=1,"PENDING LINE",IF(CALC!$Q105=1,"STALE LINE",IF($AE105="QB UNCERTAIN","QB UNCERTAIN",IF($AF105<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B105="",$C105=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ105	'=IF(OR($AI105="",$AI105="BLOCKED",$AI105="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z105<SETTINGS!$B$24,1,0)-IF($AE105="QB UNCERTAIN",1,0)-IF($AF105<>"",1,0)-IF($AG105<>"",1,0)+IF(CALC!$Z105>=6,1,0))))'	'=IF(OR($AI105="",$AI105="BLOCKED",$AI105="PENDING LINE",$AI105="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z105<SETTINGS!$B$24,1,0)-IF($AE105="QB UNCERTAIN",1,0)-IF($AF105<>"",1,0)-IF($AG105<>"",1,0)+IF(CALC!$Z105>=6,1,0))))'
ENGINE	AI106	'=IF($A106="","",IF($AH106<>"","BLOCKED",IF(CALC!$S106=1,"PENDING LINE",IF(CALC!$Q106=1,"STALE LINE",IF($AE106="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF106<>"",AND($G106="FCS",$I106=""),AND($H106="FCS",$J106="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B106="",$C106=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A106="","",IF($AH106<>"","BLOCKED",IF($AG106<>"","FCS — NO PLAY",IF(CALC!$S106=1,"PENDING LINE",IF(CALC!$Q106=1,"STALE LINE",IF($AE106="QB UNCERTAIN","QB UNCERTAIN",IF($AF106<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B106="",$C106=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ106	'=IF(OR($AI106="",$AI106="BLOCKED",$AI106="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z106<SETTINGS!$B$24,1,0)-IF($AE106="QB UNCERTAIN",1,0)-IF($AF106<>"",1,0)-IF($AG106<>"",1,0)+IF(CALC!$Z106>=6,1,0))))'	'=IF(OR($AI106="",$AI106="BLOCKED",$AI106="PENDING LINE",$AI106="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z106<SETTINGS!$B$24,1,0)-IF($AE106="QB UNCERTAIN",1,0)-IF($AF106<>"",1,0)-IF($AG106<>"",1,0)+IF(CALC!$Z106>=6,1,0))))'
ENGINE	AI107	'=IF($A107="","",IF($AH107<>"","BLOCKED",IF(CALC!$S107=1,"PENDING LINE",IF(CALC!$Q107=1,"STALE LINE",IF($AE107="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF107<>"",AND($G107="FCS",$I107=""),AND($H107="FCS",$J107="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B107="",$C107=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A107="","",IF($AH107<>"","BLOCKED",IF($AG107<>"","FCS — NO PLAY",IF(CALC!$S107=1,"PENDING LINE",IF(CALC!$Q107=1,"STALE LINE",IF($AE107="QB UNCERTAIN","QB UNCERTAIN",IF($AF107<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B107="",$C107=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ107	'=IF(OR($AI107="",$AI107="BLOCKED",$AI107="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z107<SETTINGS!$B$24,1,0)-IF($AE107="QB UNCERTAIN",1,0)-IF($AF107<>"",1,0)-IF($AG107<>"",1,0)+IF(CALC!$Z107>=6,1,0))))'	'=IF(OR($AI107="",$AI107="BLOCKED",$AI107="PENDING LINE",$AI107="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z107<SETTINGS!$B$24,1,0)-IF($AE107="QB UNCERTAIN",1,0)-IF($AF107<>"",1,0)-IF($AG107<>"",1,0)+IF(CALC!$Z107>=6,1,0))))'
ENGINE	AI108	'=IF($A108="","",IF($AH108<>"","BLOCKED",IF(CALC!$S108=1,"PENDING LINE",IF(CALC!$Q108=1,"STALE LINE",IF($AE108="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF108<>"",AND($G108="FCS",$I108=""),AND($H108="FCS",$J108="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B108="",$C108=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A108="","",IF($AH108<>"","BLOCKED",IF($AG108<>"","FCS — NO PLAY",IF(CALC!$S108=1,"PENDING LINE",IF(CALC!$Q108=1,"STALE LINE",IF($AE108="QB UNCERTAIN","QB UNCERTAIN",IF($AF108<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B108="",$C108=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ108	'=IF(OR($AI108="",$AI108="BLOCKED",$AI108="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z108<SETTINGS!$B$24,1,0)-IF($AE108="QB UNCERTAIN",1,0)-IF($AF108<>"",1,0)-IF($AG108<>"",1,0)+IF(CALC!$Z108>=6,1,0))))'	'=IF(OR($AI108="",$AI108="BLOCKED",$AI108="PENDING LINE",$AI108="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z108<SETTINGS!$B$24,1,0)-IF($AE108="QB UNCERTAIN",1,0)-IF($AF108<>"",1,0)-IF($AG108<>"",1,0)+IF(CALC!$Z108>=6,1,0))))'
ENGINE	AI109	'=IF($A109="","",IF($AH109<>"","BLOCKED",IF(CALC!$S109=1,"PENDING LINE",IF(CALC!$Q109=1,"STALE LINE",IF($AE109="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF109<>"",AND($G109="FCS",$I109=""),AND($H109="FCS",$J109="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B109="",$C109=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A109="","",IF($AH109<>"","BLOCKED",IF($AG109<>"","FCS — NO PLAY",IF(CALC!$S109=1,"PENDING LINE",IF(CALC!$Q109=1,"STALE LINE",IF($AE109="QB UNCERTAIN","QB UNCERTAIN",IF($AF109<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B109="",$C109=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ109	'=IF(OR($AI109="",$AI109="BLOCKED",$AI109="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z109<SETTINGS!$B$24,1,0)-IF($AE109="QB UNCERTAIN",1,0)-IF($AF109<>"",1,0)-IF($AG109<>"",1,0)+IF(CALC!$Z109>=6,1,0))))'	'=IF(OR($AI109="",$AI109="BLOCKED",$AI109="PENDING LINE",$AI109="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z109<SETTINGS!$B$24,1,0)-IF($AE109="QB UNCERTAIN",1,0)-IF($AF109<>"",1,0)-IF($AG109<>"",1,0)+IF(CALC!$Z109>=6,1,0))))'
ENGINE	AI110	'=IF($A110="","",IF($AH110<>"","BLOCKED",IF(CALC!$S110=1,"PENDING LINE",IF(CALC!$Q110=1,"STALE LINE",IF($AE110="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF110<>"",AND($G110="FCS",$I110=""),AND($H110="FCS",$J110="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B110="",$C110=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A110="","",IF($AH110<>"","BLOCKED",IF($AG110<>"","FCS — NO PLAY",IF(CALC!$S110=1,"PENDING LINE",IF(CALC!$Q110=1,"STALE LINE",IF($AE110="QB UNCERTAIN","QB UNCERTAIN",IF($AF110<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B110="",$C110=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ110	'=IF(OR($AI110="",$AI110="BLOCKED",$AI110="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z110<SETTINGS!$B$24,1,0)-IF($AE110="QB UNCERTAIN",1,0)-IF($AF110<>"",1,0)-IF($AG110<>"",1,0)+IF(CALC!$Z110>=6,1,0))))'	'=IF(OR($AI110="",$AI110="BLOCKED",$AI110="PENDING LINE",$AI110="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z110<SETTINGS!$B$24,1,0)-IF($AE110="QB UNCERTAIN",1,0)-IF($AF110<>"",1,0)-IF($AG110<>"",1,0)+IF(CALC!$Z110>=6,1,0))))'
ENGINE	AI111	'=IF($A111="","",IF($AH111<>"","BLOCKED",IF(CALC!$S111=1,"PENDING LINE",IF(CALC!$Q111=1,"STALE LINE",IF($AE111="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF111<>"",AND($G111="FCS",$I111=""),AND($H111="FCS",$J111="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B111="",$C111=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A111="","",IF($AH111<>"","BLOCKED",IF($AG111<>"","FCS — NO PLAY",IF(CALC!$S111=1,"PENDING LINE",IF(CALC!$Q111=1,"STALE LINE",IF($AE111="QB UNCERTAIN","QB UNCERTAIN",IF($AF111<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B111="",$C111=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ111	'=IF(OR($AI111="",$AI111="BLOCKED",$AI111="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z111<SETTINGS!$B$24,1,0)-IF($AE111="QB UNCERTAIN",1,0)-IF($AF111<>"",1,0)-IF($AG111<>"",1,0)+IF(CALC!$Z111>=6,1,0))))'	'=IF(OR($AI111="",$AI111="BLOCKED",$AI111="PENDING LINE",$AI111="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z111<SETTINGS!$B$24,1,0)-IF($AE111="QB UNCERTAIN",1,0)-IF($AF111<>"",1,0)-IF($AG111<>"",1,0)+IF(CALC!$Z111>=6,1,0))))'
ENGINE	AI112	'=IF($A112="","",IF($AH112<>"","BLOCKED",IF(CALC!$S112=1,"PENDING LINE",IF(CALC!$Q112=1,"STALE LINE",IF($AE112="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF112<>"",AND($G112="FCS",$I112=""),AND($H112="FCS",$J112="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B112="",$C112=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A112="","",IF($AH112<>"","BLOCKED",IF($AG112<>"","FCS — NO PLAY",IF(CALC!$S112=1,"PENDING LINE",IF(CALC!$Q112=1,"STALE LINE",IF($AE112="QB UNCERTAIN","QB UNCERTAIN",IF($AF112<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B112="",$C112=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ112	'=IF(OR($AI112="",$AI112="BLOCKED",$AI112="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z112<SETTINGS!$B$24,1,0)-IF($AE112="QB UNCERTAIN",1,0)-IF($AF112<>"",1,0)-IF($AG112<>"",1,0)+IF(CALC!$Z112>=6,1,0))))'	'=IF(OR($AI112="",$AI112="BLOCKED",$AI112="PENDING LINE",$AI112="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z112<SETTINGS!$B$24,1,0)-IF($AE112="QB UNCERTAIN",1,0)-IF($AF112<>"",1,0)-IF($AG112<>"",1,0)+IF(CALC!$Z112>=6,1,0))))'
ENGINE	AI113	'=IF($A113="","",IF($AH113<>"","BLOCKED",IF(CALC!$S113=1,"PENDING LINE",IF(CALC!$Q113=1,"STALE LINE",IF($AE113="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF113<>"",AND($G113="FCS",$I113=""),AND($H113="FCS",$J113="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B113="",$C113=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A113="","",IF($AH113<>"","BLOCKED",IF($AG113<>"","FCS — NO PLAY",IF(CALC!$S113=1,"PENDING LINE",IF(CALC!$Q113=1,"STALE LINE",IF($AE113="QB UNCERTAIN","QB UNCERTAIN",IF($AF113<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B113="",$C113=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ113	'=IF(OR($AI113="",$AI113="BLOCKED",$AI113="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z113<SETTINGS!$B$24,1,0)-IF($AE113="QB UNCERTAIN",1,0)-IF($AF113<>"",1,0)-IF($AG113<>"",1,0)+IF(CALC!$Z113>=6,1,0))))'	'=IF(OR($AI113="",$AI113="BLOCKED",$AI113="PENDING LINE",$AI113="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z113<SETTINGS!$B$24,1,0)-IF($AE113="QB UNCERTAIN",1,0)-IF($AF113<>"",1,0)-IF($AG113<>"",1,0)+IF(CALC!$Z113>=6,1,0))))'
ENGINE	AI114	'=IF($A114="","",IF($AH114<>"","BLOCKED",IF(CALC!$S114=1,"PENDING LINE",IF(CALC!$Q114=1,"STALE LINE",IF($AE114="QB UNCERTAIN","QB UNCERTAIN",IF(OR($AF114<>"",AND($G114="FCS",$I114=""),AND($H114="FCS",$J114="")),"FCS/TRANSITION UNCERTAIN",IF(OR($B114="",$C114=""),"DATA INCOMPLETE","READY")))))))'	'=IF($A114="","",IF($AH114<>"","BLOCKED",IF($AG114<>"","FCS — NO PLAY",IF(CALC!$S114=1,"PENDING LINE",IF(CALC!$Q114=1,"STALE LINE",IF($AE114="QB UNCERTAIN","QB UNCERTAIN",IF($AF114<>"","FCS/TRANSITION UNCERTAIN",IF(OR($B114="",$C114=""),"DATA INCOMPLETE","READY"))))))))'
ENGINE	AJ114	'=IF(OR($AI114="",$AI114="BLOCKED",$AI114="PENDING LINE"),"",MAX(1,MIN(5,3-IF(CALC!$Z114<SETTINGS!$B$24,1,0)-IF($AE114="QB UNCERTAIN",1,0)-IF($AF114<>"",1,0)-IF($AG114<>"",1,0)+IF(CALC!$Z114>=6,1,0))))'	'=IF(OR($AI114="",$AI114="BLOCKED",$AI114="PENDING LINE",$AI114="FCS — NO PLAY"),"",MAX(1,MIN(5,3-IF(CALC!$Z114<SETTINGS!$B$24,1,0)-IF($AE114="QB UNCERTAIN",1,0)-IF($AF114<>"",1,0)-IF($AG114<>"",1,0)+IF(CALC!$Z114>=6,1,0))))'
